0 43200
4513 1
100447.9375
-7.0609818 41.992214 10.0 23.731018
-7.059117 41.99221 10.0 23.796392
-7.057252 41.992214 10.0 23.737087
-7.0553865 41.99221 10.0 23.802479
-7.053521 41.992214 10.0 23.737087
-7.051656 41.992214 10.0 23.737087
-7.0497904 41.992214 10.0 23.737087
-7.047925 41.992214 10.0 23.737087
-7.0460596 41.992214 10.0 23.737087
-7.044194 41.992214 10.0 23.737087
-7.042329 41.992214 10.0 23.737087
-7.0404634 41.992214 10.0 23.737087
-7.038598 41.992214 10.0 23.737087
-7.0367327 41.992214 10.0 23.802479
-7.0348673 41.99221 10.0 23.802479
-7.033002 41.992214 10.0 23.731018
-7.031137 41.992218 10.0 23.677748
-7.029271 41.99221 10.0 13.425987
-7.027406 41.99221 10.0 0.11960212
-7.0647125 41.9936 10.0 1.4669029
-7.0628476 41.9936 10.0 4.3778257
-7.060982 41.9936 10.0 8.425345
-7.0591164 41.9936 10.0 21.381691
-7.0572515 41.9936 10.0 23.795877
-7.0553865 41.9936 10.0 23.801962
-7.053521 41.9936 10.0 23.801962
-7.051656 41.9936 10.0 23.736572
-7.0497904 41.9936 10.0 23.742636
-7.0479245 41.9936 10.0 23.795877
-7.0460596 41.9936 10.0 23.801962
-7.044194 41.9936 10.0 23.736572
-7.042329 41.9936 10.0 23.736572
-7.0404634 41.9936 10.0 23.736572
-7.038598 41.9936 10.0 23.736572
-7.0367327 41.993603 10.0 23.671185
-7.0348673 41.9936 10.0 23.671185
-7.033002 41.9936 10.0 23.730501
-7.031137 41.9936 10.0 23.742636
-7.029271 41.993595 10.0 23.795877
-7.027406 41.9936 10.0 16.182053
-7.025541 41.9936 10.0 2.734885
-7.059117 41.994987 10.0 11.174404
-7.0572515 41.994987 10.0 23.664614
-7.0553865 41.994987 10.0 23.670668
-7.053521 41.994987 10.0 23.736053
-7.051656 41.994984 10.0 23.736053
-7.0497904 41.994984 10.0 23.801443
-7.047925 41.994987 10.0 23.670668
-7.0460596 41.994987 10.0 23.736053
-7.044194 41.994984 10.0 23.801443
-7.042329 41.994984 10.0 23.801443
-7.0404634 41.994984 10.0 23.801443
-7.038598 41.994984 10.0 23.801443
-7.0367327 41.994984 10.0 23.801443
-7.0348673 41.99498 10.0 23.866833
-7.033002 41.994984 10.0 23.795357
-7.031137 41.994984 10.0 23.807526
-7.029271 41.994984 10.0 23.729984
-7.027406 41.994987 10.0 23.736053
-7.025541 41.994987 10.0 22.81682
-7.023676 41.994984 10.0 15.203773
-7.0218105 41.994987 10.0 4.800297
-7.0591173 41.996372 10.0 3.3342195
-7.057252 41.99637 10.0 21.105927
-7.0553865 41.99637 10.0 23.800924
-7.053521 41.996372 10.0 23.735538
-7.051656 41.99637 10.0 23.800924
-7.0497904 41.996372 10.0 23.735538
-7.047925 41.99637 10.0 23.800924
-7.0460596 41.996372 10.0 23.735538
-7.044194 41.996372 10.0 23.72947
-7.0423293 41.996372 10.0 23.735538
-7.040464 41.996372 10.0 23.735538
-7.0385985 41.996372 10.0 23.735538
-7.036733 41.996372 10.0 23.735538
-7.034868 41.996372 10.0 23.735538
-7.0330024 41.996372 10.0 23.72947
-7.0311375 41.996372 10.0 23.807009
-7.0292716 41.99637 10.0 23.86021
-7.0274067 41.996372 10.0 23.741604
-7.025541 41.99637 10.0 23.735538
-7.0236754 41.996372 10.0 23.72947
-7.0218105 41.996372 10.0 23.671936
-7.0199447 41.996372 10.0 19.110453
-7.0180793 41.996372 10.0 12.924519
-7.016214 41.99637 10.0 9.428545
-7.014349 41.996372 10.0 6.142381
-7.0124836 41.996376 10.0 2.888191
-7.010618 41.996372 10.0 0.2770587
-7.057252 41.997757 10.0 6.2636924
-7.0553865 41.997757 10.0 23.800407
-7.053521 41.997757 10.0 23.800407
-7.051656 41.997757 10.0 23.800407
-7.0497904 41.997757 10.0 23.800407
-7.047925 41.997757 10.0 23.794321
-7.04606 41.997757 10.0 23.806488
-7.044194 41.997757 10.0 23.794321
-7.0423293 41.997757 10.0 23.800407
-7.040464 41.997757 10.0 23.800407
-7.0385985 41.997757 10.0 23.800407
-7.036733 41.997757 10.0 23.800407
-7.034868 41.997757 10.0 23.73502
-7.0330024 41.997757 10.0 23.794321
-7.0311375 41.99776 10.0 23.800406
-7.029272 41.99776 10.0 23.800406
-7.0274067 41.997757 10.0 23.871891
-7.025541 41.997753 10.0 23.859692
-7.023676 41.997757 10.0 23.800407
-7.0218105 41.997757 10.0 23.871891
-7.0199447 41.997757 10.0 23.800407
-7.0180793 41.997757 10.0 23.73502
-7.016214 41.997757 10.0 23.794321
-7.014349 41.997757 10.0 23.800407
-7.0124836 41.997757 10.0 23.859692
-7.0106187 41.997757 10.0 22.85673
-7.008753 41.997757 10.0 18.924623
-7.0068874 41.997757 10.0 13.82355
-7.005022 41.997757 10.0 7.055393
-7.0031576 41.997757 10.0 0.7038787
-7.060982 41.999146 10.0 6.03494
-7.059117 41.999146 10.0 18.649559
-7.0572515 41.999146 10.0 23.370796
-7.055386 41.999146 10.0 23.734503
-7.0535207 41.999146 10.0 23.734503
-7.0516553 41.999146 10.0 23.728434
-7.0497904 41.999146 10.0 23.734503
-7.047925 41.999146 10.0 23.734503
-7.0460596 41.999146 10.0 23.734503
-7.044194 41.999146 10.0 23.728434
-7.0423293 41.999146 10.0 23.734503
-7.040464 41.999146 10.0 23.734503
-7.0385985 41.999146 10.0 23.734503
-7.036733 41.999146 10.0 23.734503
-7.034868 41.99914 10.0 23.799887
-7.0330024 41.999146 10.0 23.728434
-7.0311375 41.99915 10.0 23.66912
-7.029272 41.99915 10.0 23.728434
-7.027407 41.99915 10.0 23.681217
-7.025541 41.999146 10.0 23.66912
-7.0236754 41.999146 10.0 23.728434
-7.0218105 41.99915 10.0 23.734503
-7.019945 41.999146 10.0 23.734503
-7.0180798 41.99914 10.0 23.80597
-7.016214 41.999146 10.0 23.663069
-7.014349 41.999146 10.0 23.734503
-7.0124836 41.99915 10.0 23.66912
-7.010618 41.999146 10.0 23.734503
-7.008753 41.999146 10.0 23.740568
-7.006887 41.999146 10.0 23.728434
-7.005022 41.999146 10.0 23.734503
-7.0031567 41.999146 10.0 21.946838
-7.0012913 41.999146 10.0 13.338728
-6.999426 41.999146 10.0 2.9352412
-7.0628476 42.00053 10.0 0.39283866
-7.0609827 42.00053 10.0 20.993322
-7.059117 42.00053 10.0 23.793282
-7.057252 42.00053 10.0 23.80545
-7.055386 42.00053 10.0 23.727917
-7.053521 42.00053 10.0 23.733984
-7.051656 42.00053 10.0 23.733984
-7.0497904 42.00053 10.0 23.733984
-7.047925 42.00053 10.0 23.733984
-7.0460596 42.00053 10.0 23.733984
-7.044194 42.00053 10.0 23.793282
-7.0423293 42.00053 10.0 23.799368
-7.040464 42.00053 10.0 23.799368
-7.0385985 42.00053 10.0 23.799368
-7.036733 42.00053 10.0 23.799368
-7.034868 42.00053 10.0 23.799368
-7.0330024 42.00053 10.0 23.793282
-7.0311375 42.00053 10.0 23.80545
-7.0292716 42.000534 10.0 23.727917
-7.0274067 42.00053 10.0 23.74005
-7.025541 42.000526 10.0 23.864752
-7.0236754 42.00053 10.0 23.727917
-7.0218105 42.000534 10.0 23.733984
-7.019945 42.00053 10.0 23.80545
-7.0180793 42.00053 10.0 23.733984
-7.016214 42.000526 10.0 23.793283
-7.014349 42.00053 10.0 23.793282
-7.012484 42.00053 10.0 23.80545
-7.010618 42.00053 10.0 23.799368
-7.008753 42.00053 10.0 23.733984
-7.0068874 42.00053 10.0 23.799368
-7.005022 42.00053 10.0 23.793282
-7.003157 42.000534 10.0 23.74005
-7.0012913 42.00053 10.0 23.733984
-6.999426 42.00053 10.0 22.912685
-6.997561 42.000526 10.0 13.77255
-6.995696 42.00053 10.0 1.567011
-7.064713 42.00192 10.0 0.016233882
-7.0628476 42.00192 10.0 11.517779
-7.0609827 42.00192 10.0 23.745602
-7.0591164 42.00192 10.0 23.7274
-7.0572515 42.00192 10.0 23.7274
-7.0553865 42.001915 10.0 23.798851
-7.053521 42.001915 10.0 23.798851
-7.051656 42.001915 10.0 23.798851
-7.0497904 42.001915 10.0 23.798851
-7.047925 42.001915 10.0 23.798851
-7.0460596 42.001915 10.0 23.798851
-7.044194 42.00192 10.0 23.7274
-7.0423293 42.00192 10.0 23.733469
-7.040464 42.00192 10.0 23.733469
-7.0385985 42.00192 10.0 23.733469
-7.036733 42.00192 10.0 23.733469
-7.034868 42.00192 10.0 23.668089
-7.0330024 42.00192 10.0 23.7274
-7.0311375 42.00192 10.0 23.739534
-7.0292716 42.00192 10.0 23.7274
-7.0274067 42.001915 10.0 23.804934
-7.025541 42.00192 10.0 23.662039
-7.023676 42.001915 10.0 23.798851
-7.0218105 42.00192 10.0 23.733469
-7.019945 42.00192 10.0 23.733469
-7.0180798 42.001915 10.0 23.739536
-7.016214 42.001915 10.0 23.792767
-7.014349 42.00192 10.0 23.733469
-7.0124836 42.00192 10.0 23.733469
-7.010618 42.00192 10.0 23.733469
-7.008753 42.001915 10.0 23.798851
-7.0068874 42.00192 10.0 23.733469
-7.005022 42.00192 10.0 23.733469
-7.0031567 42.00192 10.0 23.733469
-7.0012913 42.001915 10.0 23.792767
-6.9994264 42.001915 10.0 23.798851
-6.997561 42.00192 10.0 23.7274
-6.995696 42.00192 10.0 21.334328
-6.99383 42.00192 10.0 7.7515492
-7.0665784 42.003304 10.0 1.7801007
-7.0647135 42.003304 10.0 15.280938
-7.0628476 42.003304 10.0 23.798332
-7.060982 42.003304 10.0 23.792246
-7.0591173 42.003304 10.0 23.798332
-7.057252 42.003304 10.0 23.804413
-7.055386 42.003304 10.0 23.792246
-7.053521 42.003304 10.0 23.798332
-7.051656 42.003304 10.0 23.798332
-7.0497904 42.003304 10.0 23.792246
-7.0479255 42.003304 10.0 23.804413
-7.0460596 42.003304 10.0 23.798332
-7.044194 42.003304 10.0 23.792246
-7.0423293 42.003304 10.0 23.798332
-7.040464 42.003304 10.0 23.798332
-7.0385985 42.003304 10.0 23.798332
-7.036733 42.003304 10.0 23.798332
-7.034868 42.0033 10.0 23.863712
-7.0330024 42.003304 10.0 23.792246
-7.0311375 42.003304 10.0 23.804413
-7.0292716 42.003304 10.0 23.792246
-7.0274067 42.003304 10.0 23.804413
-7.025541 42.0033 10.0 23.798334
-7.0236754 42.003304 10.0 23.726883
-7.0218105 42.003304 10.0 23.739016
-7.0199447 42.003304 10.0 23.798332
-7.0180793 42.0033 10.0 23.863712
-7.016214 42.003304 10.0 23.726883
-7.014349 42.003304 10.0 23.798332
-7.0124836 42.003304 10.0 23.792246
-7.0106187 42.003304 10.0 23.739016
-7.008753 42.003304 10.0 23.73295
-7.0068874 42.003304 10.0 23.73295
-7.005022 42.003304 10.0 23.792246
-7.003157 42.003304 10.0 23.804413
-7.0012913 42.003304 10.0 23.786165
-6.999427 42.003304 10.0 23.8105
-6.9975605 42.003304 10.0 23.792246
-6.9956956 42.003304 10.0 23.804413
-6.9938297 42.003304 10.0 23.61131
-6.991965 42.003304 10.0 11.712511
-6.9900994 42.003304 10.0 0.29689214
-7.068444 42.004692 10.0 1.2853452
-7.0665784 42.004692 10.0 18.955366
-7.064713 42.004692 10.0 23.661007
-7.062848 42.004692 10.0 23.673105
-7.060982 42.004692 10.0 23.661007
-7.0591173 42.004692 10.0 23.667057
-7.057252 42.004692 10.0 23.667057
-7.0553865 42.004692 10.0 23.667057
-7.053521 42.004692 10.0 23.732435
-7.051656 42.004692 10.0 23.667057
-7.0497904 42.004692 10.0 23.667057
-7.047925 42.004692 10.0 21.745094
-7.0460596 42.004692 10.0 22.490824
-7.044194 42.004692 10.0 23.661007
-7.0423293 42.004692 10.0 23.667057
-7.040464 42.004692 10.0 23.667057
-7.0385985 42.004692 10.0 23.667057
-7.036733 42.004692 10.0 23.667057
-7.034868 42.004692 10.0 23.667057
-7.0330024 42.004692 10.0 23.661007
-7.0311375 42.004692 10.0 23.667057
-7.029272 42.004692 10.0 23.673105
-7.027406 42.004692 10.0 23.732435
-7.025541 42.00469 10.0 23.791729
-7.023676 42.00469 10.0 23.797813
-7.0218105 42.00469 10.0 23.797813
-7.019945 42.004692 10.0 23.732435
-7.0180798 42.004692 10.0 23.673105
-7.016214 42.00469 10.0 23.726366
-7.014349 42.004692 10.0 23.654957
-7.0124846 42.004692 10.0 23.744568
-7.010618 42.00469 10.0 23.732435
-7.008753 42.00469 10.0 23.732435
-7.0068874 42.00469 10.0 23.726366
-7.0050225 42.004692 10.0 23.661007
-7.0031576 42.004692 10.0 23.667057
-7.001292 42.004692 10.0 23.667057
-6.999427 42.004692 10.0 23.667057
-6.9975615 42.004692 10.0 23.667057
-6.995696 42.004692 10.0 23.667057
-6.9938307 42.004692 10.0 23.667057
-6.9919653 42.004692 10.0 23.667057
-6.9901 42.004692 10.0 11.657325
-7.075905 42.006073 10.0 0.25149053
-7.0740395 42.006073 10.0 8.402855
-7.072174 42.006073 10.0 13.859148
-7.070309 42.006073 10.0 19.426554
-7.0684443 42.006073 10.0 20.561512
-7.0665784 42.006073 10.0 23.797297
-7.064713 42.006073 10.0 23.797297
-7.0628476 42.006073 10.0 23.797297
-7.060982 42.006073 10.0 23.862673
-7.059117 42.006073 10.0 23.791212
-7.057252 42.006073 10.0 23.797297
-7.0553865 42.006073 10.0 23.862673
-7.053521 42.006077 10.0 23.731916
-7.051656 42.006073 10.0 21.734974
-7.0497904 42.006073 10.0 9.522724
-7.047925 42.006073 10.0 0.3294384
-7.0460596 42.006073 10.0 0.9236249
-7.044194 42.006073 10.0 12.865406
-7.0423293 42.006073 10.0 23.075418
-7.040464 42.006073 10.0 23.797297
-7.0385985 42.006073 10.0 23.797297
-7.036733 42.006073 10.0 23.797297
-7.034868 42.006073 10.0 23.797297
-7.0330024 42.006073 10.0 23.791212
-7.0311375 42.006073 10.0 23.809464
-7.029271 42.006073 10.0 23.850473
-7.0274067 42.006077 10.0 23.803375
-7.025541 42.006077 10.0 23.72585
-7.023676 42.006077 10.0 23.797295
-7.0218105 42.006077 10.0 23.797295
-7.019945 42.006077 10.0 23.868769
-7.0180793 42.006073 10.0 23.791212
-7.0162144 42.006073 10.0 23.797297
-7.014349 42.006073 10.0 23.791212
-7.012484 42.006077 10.0 23.737982
-7.010618 42.006073 10.0 23.797297
-7.008753 42.006073 10.0 23.797297
-7.0068874 42.006073 10.0 23.797297
-7.005022 42.006073 10.0 23.797297
-7.0031567 42.006073 10.0 23.850473
-7.001292 42.006073 10.0 23.803377
-6.9994264 42.006073 10.0 23.791212
-6.9975615 42.006073 10.0 23.797297
-6.995696 42.006073 10.0 23.797297
-6.9938307 42.006073 10.0 23.797297
-6.9919653 42.006073 10.0 23.797297
-6.9901 42.006073 10.0 17.62064
-7.0926924 42.00746 10.0 0.26902002
-7.0908275 42.00746 10.0 4.818297
-7.088962 42.00746 10.0 11.732128
-7.0870967 42.00746 10.0 17.913698
-7.085232 42.00746 10.0 16.729849
-7.083366 42.00746 10.0 15.804824
-7.0815 42.00746 10.0 14.109395
-7.0796356 42.00746 10.0 11.4377575
-7.07777 42.007465 10.0 10.285365
-7.075905 42.00746 10.0 18.828121
-7.0740395 42.00746 10.0 23.796776
-7.072174 42.00746 10.0 23.796776
-7.0703087 42.00746 10.0 23.796776
-7.0684433 42.00746 10.0 23.72533
-7.0665784 42.00746 10.0 23.72533
-7.0647135 42.00746 10.0 23.802856
-7.0628476 42.00746 10.0 23.7314
-7.060982 42.007465 10.0 23.72533
-7.0591173 42.00746 10.0 23.7314
-7.057252 42.00746 10.0 23.796776
-7.0553865 42.007465 10.0 23.666025
-7.053521 42.00746 10.0 22.226948
-7.051656 42.00746 10.0 5.3310766
-7.0423293 42.00746 10.0 10.549927
-7.040464 42.00746 10.0 23.724566
-7.0385985 42.00746 10.0 23.7314
-7.036733 42.00746 10.0 23.796776
-7.034868 42.00746 10.0 23.7314
-7.0330024 42.00746 10.0 23.72533
-7.0311375 42.00746 10.0 23.7314
-7.029272 42.007465 10.0 23.600649
-7.0274067 42.007465 10.0 23.666025
-7.0255413 42.00746 10.0 23.7314
-7.023676 42.007465 10.0 23.666025
-7.0218105 42.007465 10.0 23.666025
-7.019945 42.00747 10.0 23.666023
-7.0180798 42.00746 10.0 23.666027
-7.0162144 42.00746 10.0 23.7314
-7.014349 42.00746 10.0 23.7314
-7.0124836 42.00746 10.0 23.7314
-7.010618 42.00746 10.0 23.7314
-7.008753 42.00746 10.0 23.7314
-7.0068874 42.00746 10.0 23.7314
-7.005022 42.00746 10.0 23.790691
-7.003157 42.007465 10.0 23.7314
-7.0012918 42.00746 10.0 23.790691
-6.999427 42.00746 10.0 23.796776
-6.9975615 42.00746 10.0 23.796776
-6.995696 42.00746 10.0 23.802856
-6.99383 42.00746 10.0 23.72533
-6.9919653 42.00746 10.0 23.7314
-6.9901 42.00746 10.0 18.41197
-7.096424 42.008846 10.0 1.5426534
-7.0945582 42.00885 10.0 11.571889
-7.0926933 42.008842 10.0 21.110748
-7.090827 42.008846 10.0 23.784092
-7.0889626 42.008846 10.0 23.861631
-7.087097 42.008846 10.0 23.796257
-7.085232 42.008846 10.0 23.802338
-7.083366 42.008846 10.0 23.796257
-7.0815005 42.008846 10.0 23.724815
-7.0796356 42.00885 10.0 23.796257
-7.07777 42.00885 10.0 23.73088
-7.075905 42.00885 10.0 23.796257
-7.0740395 42.00885 10.0 23.796257
-7.072174 42.00885 10.0 23.73088
-7.0703087 42.00885 10.0 23.796257
-7.0684433 42.008846 10.0 23.861631
-7.066578 42.008846 10.0 23.861631
-7.0647125 42.00885 10.0 23.724813
-7.0628476 42.008846 10.0 23.861631
-7.060982 42.00885 10.0 23.796257
-7.059117 42.008846 10.0 23.79017
-7.057252 42.00885 10.0 23.73088
-7.0553865 42.008846 10.0 23.861631
-7.053521 42.008846 10.0 13.119582
-7.040464 42.008846 10.0 17.843746
-7.0385985 42.008846 10.0 23.796257
-7.036733 42.00885 10.0 23.73088
-7.034868 42.008846 10.0 23.730883
-7.0330024 42.008846 10.0 23.79017
-7.0311375 42.008846 10.0 23.802338
-7.0292716 42.008842 10.0 23.790173
-7.0274067 42.008846 10.0 23.802338
-7.025541 42.008846 10.0 23.79017
-7.023676 42.008846 10.0 23.861631
-7.0218105 42.008846 10.0 23.796257
-7.019945 42.00885 10.0 23.66551
-7.0180798 42.008842 10.0 23.93312
-7.016214 42.008846 10.0 23.79017
-7.014349 42.008846 10.0 23.861631
-7.0124836 42.008846 10.0 23.796257
-7.010618 42.008846 10.0 23.796257
-7.008753 42.008846 10.0 23.796257
-7.0068874 42.008846 10.0 23.724815
-7.0050225 42.00885 10.0 23.79017
-7.0031576 42.00885 10.0 23.736946
-7.0012918 42.00885 10.0 23.79017
-6.999427 42.00885 10.0 23.796257
-6.9975615 42.00885 10.0 23.73088
-6.995696 42.00885 10.0 23.796257
-6.9938307 42.008846 10.0 23.861631
-6.9919653 42.008846 10.0 23.861631
-6.9901 42.00885 10.0 20.511614
-7.100154 42.010235 10.0 1.2979417
-7.098289 42.01024 10.0 11.995888
-7.0964236 42.010235 10.0 22.297716
-7.0945587 42.01023 10.0 23.742498
-7.0926924 42.01024 10.0 23.658943
-7.0908275 42.010235 10.0 23.724295
-7.0889626 42.01024 10.0 23.664991
-7.087097 42.010235 10.0 23.730364
-7.085232 42.010235 10.0 23.730364
-7.0833664 42.010235 10.0 23.73643
-7.0815005 42.01023 10.0 23.783575
-7.079636 42.01024 10.0 23.664991
-7.0777707 42.010235 10.0 23.730364
-7.0759053 42.01024 10.0 23.67104
-7.0740395 42.01024 10.0 23.664991
-7.072174 42.010235 10.0 23.730364
-7.0703087 42.01024 10.0 23.664991
-7.0684433 42.01024 10.0 23.658943
-7.0665784 42.01024 10.0 23.658943
-7.0647135 42.010235 10.0 23.73643
-7.0628476 42.01024 10.0 23.658943
-7.0609827 42.01024 10.0 23.664991
-7.0591173 42.010235 10.0 23.730364
-7.057252 42.010235 10.0 23.730364
-7.0553865 42.01024 10.0 23.656927
-7.053521 42.010235 10.0 3.5345085
-7.040464 42.010235 10.0 10.12938
-7.0385985 42.010235 10.0 23.730364
-7.036733 42.010235 10.0 23.730364
-7.034868 42.01023 10.0 23.79574
-7.0330024 42.010235 10.0 23.724295
-7.0311375 42.010235 10.0 23.795736
-7.029272 42.01023 10.0 23.801823
-7.027406 42.010235 10.0 23.730364
-7.025541 42.010235 10.0 23.724295
-7.023676 42.01024 10.0 23.664991
-7.0218105 42.010235 10.0 23.730364
-7.019945 42.01023 10.0 23.730368
-7.0180798 42.01024 10.0 23.664991
-7.0162144 42.010235 10.0 23.724295
-7.0143495 42.01024 10.0 23.664991
-7.012484 42.010235 10.0 23.73643
-7.010618 42.010235 10.0 23.724295
-7.0087533 42.010235 10.0 23.73643
-7.0068874 42.01023 10.0 23.789658
-7.0050225 42.01024 10.0 23.664991
-7.003157 42.010235 10.0 23.730364
-7.0012918 42.01024 10.0 23.658943
-6.999427 42.01024 10.0 23.67104
-6.997561 42.010235 10.0 23.724295
-6.995696 42.01024 10.0 23.664991
-6.9938307 42.01024 10.0 23.664991
-6.9919653 42.01024 10.0 23.67104
-6.9900994 42.010235 10.0 22.595592
-7.103885 42.01162 10.0 0.92138696
-7.10202 42.01162 10.0 10.704249
-7.100154 42.01162 10.0 21.650278
-7.098289 42.01162 10.0 23.723783
-7.096424 42.01162 10.0 23.79522
-7.0945587 42.011616 10.0 23.807386
-7.0926924 42.01162 10.0 23.729849
-7.090827 42.01162 10.0 23.717718
-7.0889626 42.01162 10.0 23.729849
-7.087097 42.01162 10.0 23.79522
-7.085232 42.01162 10.0 23.8013
-7.083366 42.01162 10.0 23.723783
-7.081501 42.01162 10.0 23.723783
-7.079636 42.01162 10.0 23.735914
-7.07777 42.01162 10.0 23.729849
-7.075905 42.01162 10.0 23.79522
-7.0740395 42.01162 10.0 23.723783
-7.0721745 42.01162 10.0 23.735914
-7.0703087 42.01162 10.0 23.723783
-7.068444 42.01162 10.0 23.735914
-7.066578 42.01162 10.0 23.789135
-7.064713 42.01162 10.0 23.789135
-7.062848 42.01162 10.0 23.79522
-7.0609827 42.01162 10.0 23.729849
-7.0591173 42.01162 10.0 23.729849
-7.057252 42.01162 10.0 23.79522
-7.0553865 42.01162 10.0 20.952507
-7.040464 42.01162 10.0 4.613521
-7.0385985 42.01162 10.0 23.79522
-7.036733 42.01162 10.0 23.79522
-7.034868 42.01162 10.0 23.79522
-7.0330024 42.01162 10.0 23.789135
-7.0311375 42.011623 10.0 23.8013
-7.0292716 42.01162 10.0 23.789135
-7.0274067 42.01162 10.0 23.79522
-7.0255413 42.01162 10.0 23.723783
-7.0236764 42.01162 10.0 23.735914
-7.0218105 42.01162 10.0 23.8013
-7.0199447 42.011616 10.0 23.789137
-7.0180798 42.01162 10.0 23.729849
-7.0162144 42.01162 10.0 23.729849
-7.014349 42.01162 10.0 23.723783
-7.012484 42.01162 10.0 23.8013
-7.010618 42.01162 10.0 23.79522
-7.008753 42.01162 10.0 23.729849
-7.0068874 42.01162 10.0 23.723783
-7.0050225 42.01162 10.0 23.723783
-7.0031576 42.01162 10.0 23.735914
-7.0012918 42.01162 10.0 23.79522
-6.9994264 42.01162 10.0 23.729849
-6.997561 42.01162 10.0 23.723783
-6.995696 42.01162 10.0 23.729849
-6.9938307 42.01162 10.0 23.729849
-6.9919653 42.01162 10.0 23.79522
-6.9901 42.01162 10.0 23.41392
-7.10575 42.013012 10.0 8.357772
-7.103885 42.01301 10.0 20.797932
-7.10202 42.01301 10.0 23.735395
-7.100154 42.013004 10.0 23.788618
-7.098289 42.013004 10.0 23.723265
-7.096424 42.01301 10.0 23.72933
-7.0945587 42.013004 10.0 23.735397
-7.092693 42.013004 10.0 23.735397
-7.090827 42.013004 10.0 23.782537
-7.0889626 42.013004 10.0 23.723265
-7.0870976 42.01301 10.0 23.74146
-7.0852313 42.01301 10.0 23.72933
-7.083366 42.013004 10.0 23.788618
-7.081501 42.013004 10.0 23.723265
-7.079636 42.013004 10.0 23.794703
-7.0777707 42.013004 10.0 23.735397
-7.075905 42.01301 10.0 23.663963
-7.0740395 42.013004 10.0 23.794703
-7.072174 42.013004 10.0 23.788618
-7.070309 42.013004 10.0 23.794703
-7.068444 42.013004 10.0 23.729332
-7.0665784 42.01301 10.0 23.72933
-7.064713 42.01301 10.0 23.663963
-7.0628476 42.01301 10.0 23.723263
-7.0609827 42.013004 10.0 23.794703
-7.0591173 42.013004 10.0 23.794703
-7.057252 42.01301 10.0 23.72933
-7.0553865 42.01301 10.0 15.8342085
-7.040464 42.01301 10.0 12.300926
-7.0385985 42.01301 10.0 23.72933
-7.036733 42.01301 10.0 23.72933
-7.034868 42.01301 10.0 23.663963
-7.0330024 42.01301 10.0 23.723263
-7.0311375 42.013012 10.0 23.67001
-7.0292716 42.01301 10.0 23.723263
-7.0274067 42.01301 10.0 23.72933
-7.0255413 42.013004 10.0 23.788618
-7.0236764 42.013004 10.0 23.735397
-7.0218105 42.01301 10.0 23.735395
-7.0199447 42.013004 10.0 23.729332
-7.0180793 42.013004 10.0 23.723265
-7.0162144 42.013004 10.0 23.788618
-7.0143495 42.013004 10.0 23.729332
-7.012484 42.01301 10.0 23.735395
-7.010618 42.01301 10.0 23.723263
